venture_id,capability
e0e532a2-b8af-43df-98af-90f00445b67c,payment
e0e532a2-b8af-43df-98af-90f00445b67c,security
7e0ee192-1311-497f-9d6a-f6993b5cc251,api
7e0ee192-1311-497f-9d6a-f6993b5cc251,authentication
7e0ee192-1311-497f-9d6a-f6993b5cc251,database
7e0ee192-1311-497f-9d6a-f6993b5cc251,monitoring
7e0ee192-1311-497f-9d6a-f6993b5cc251,payment
7e0ee192-1311-497f-9d6a-f6993b5cc251,security
6ecd4ac6-2f01-42c2-8719-7ed67242746e,api
6ecd4ac6-2f01-42c2-8719-7ed67242746e,authentication
6ecd4ac6-2f01-42c2-8719-7ed67242746e,database
6ecd4ac6-2f01-42c2-8719-7ed67242746e,monitoring
6ecd4ac6-2f01-42c2-8719-7ed67242746e,payment
6ecd4ac6-2f01-42c2-8719-7ed67242746e,security
2b8ec933-7b91-4aa0-b80a-788d979179e1,api
2b8ec933-7b91-4aa0-b80a-788d979179e1,authentication
2b8ec933-7b91-4aa0-b80a-788d979179e1,database
2b8ec933-7b91-4aa0-b80a-788d979179e1,monitoring
2b8ec933-7b91-4aa0-b80a-788d979179e1,payment
2b8ec933-7b91-4aa0-b80a-788d979179e1,security
bb1e8456-d7f0-44fa-a8c3-7fc7cf06363a,api
bb1e8456-d7f0-44fa-a8c3-7fc7cf06363a,authentication
bb1e8456-d7f0-44fa-a8c3-7fc7cf06363a,database
bb1e8456-d7f0-44fa-a8c3-7fc7cf06363a,monitoring
bb1e8456-d7f0-44fa-a8c3-7fc7cf06363a,payment
bb1e8456-d7f0-44fa-a8c3-7fc7cf06363a,security
939878de-81aa-4603-9b28-4492e4d72451,api
939878de-81aa-4603-9b28-4492e4d72451,authentication
939878de-81aa-4603-9b28-4492e4d72451,dashboard
939878de-81aa-4603-9b28-4492e4d72451,database
939878de-81aa-4603-9b28-4492e4d72451,portfolio
9d34bc00-2b52-455c-8be7-a9bf8ed213ef,api
9d34bc00-2b52-455c-8be7-a9bf8ed213ef,authentication
9d34bc00-2b52-455c-8be7-a9bf8ed213ef,dashboard
9d34bc00-2b52-455c-8be7-a9bf8ed213ef,database
9d34bc00-2b52-455c-8be7-a9bf8ed213ef,portfolio
bd6ae181-40ec-439e-8fb2-d2a15abd8927,api
bd6ae181-40ec-439e-8fb2-d2a15abd8927,authentication
bd6ae181-40ec-439e-8fb2-d2a15abd8927,dashboard
bd6ae181-40ec-439e-8fb2-d2a15abd8927,database
bd6ae181-40ec-439e-8fb2-d2a15abd8927,portfolio
19c45bca-ebfb-4dde-8356-5a7fcb406344,api
19c45bca-ebfb-4dde-8356-5a7fcb406344,authentication
19c45bca-ebfb-4dde-8356-5a7fcb406344,dashboard
19c45bca-ebfb-4dde-8356-5a7fcb406344,database
19c45bca-ebfb-4dde-8356-5a7fcb406344,portfolio
9ac4f7e2-560a-4868-9965-bb793789d2c0,api
9ac4f7e2-560a-4868-9965-bb793789d2c0,authentication
9ac4f7e2-560a-4868-9965-bb793789d2c0,dashboard
9ac4f7e2-560a-4868-9965-bb793789d2c0,database
9ac4f7e2-560a-4868-9965-bb793789d2c0,portfolio
952ed8f1-ed82-47a2-8fed-f32c90e21c50,api
952ed8f1-ed82-47a2-8fed-f32c90e21c50,authentication
952ed8f1-ed82-47a2-8fed-f32c90e21c50,dashboard
952ed8f1-ed82-47a2-8fed-f32c90e21c50,database
952ed8f1-ed82-47a2-8fed-f32c90e21c50,portfolio
7eec5582-b7d3-4814-b1e1-763ce7b7dc52,api
7eec5582-b7d3-4814-b1e1-763ce7b7dc52,authentication
7eec5582-b7d3-4814-b1e1-763ce7b7dc52,dashboard
7eec5582-b7d3-4814-b1e1-763ce7b7dc52,database
7eec5582-b7d3-4814-b1e1-763ce7b7dc52,portfolio
3c4a6a4e-aacd-4c85-b842-c01c18d67eed,api
3c4a6a4e-aacd-4c85-b842-c01c18d67eed,authentication
3c4a6a4e-aacd-4c85-b842-c01c18d67eed,dashboard
3c4a6a4e-aacd-4c85-b842-c01c18d67eed,database
3c4a6a4e-aacd-4c85-b842-c01c18d67eed,portfolio
ab88f4c6-bfbe-426a-b5be-9de15cbf26ce,api
ab88f4c6-bfbe-426a-b5be-9de15cbf26ce,authentication
ab88f4c6-bfbe-426a-b5be-9de15cbf26ce,dashboard
ab88f4c6-bfbe-426a-b5be-9de15cbf26ce,database
ab88f4c6-bfbe-426a-b5be-9de15cbf26ce,portfolio
96c2276c-5e6a-45ce-9684-726949515b92,api
96c2276c-5e6a-45ce-9684-726949515b92,authentication
96c2276c-5e6a-45ce-9684-726949515b92,dashboard
96c2276c-5e6a-45ce-9684-726949515b92,database
96c2276c-5e6a-45ce-9684-726949515b92,portfolio
932d609e-11b7-417e-a9da-dc37b7cb457b,api
932d609e-11b7-417e-a9da-dc37b7cb457b,authentication
932d609e-11b7-417e-a9da-dc37b7cb457b,dashboard
932d609e-11b7-417e-a9da-dc37b7cb457b,database
932d609e-11b7-417e-a9da-dc37b7cb457b,portfolio
778f1fff-2438-409b-b285-3c43fd9fad4c,api
778f1fff-2438-409b-b285-3c43fd9fad4c,authentication
778f1fff-2438-409b-b285-3c43fd9fad4c,dashboard
778f1fff-2438-409b-b285-3c43fd9fad4c,database
778f1fff-2438-409b-b285-3c43fd9fad4c,portfolio
5cef7ad7-0af4-4caf-a5b3-437d60d84100,api
5cef7ad7-0af4-4caf-a5b3-437d60d84100,authentication
5cef7ad7-0af4-4caf-a5b3-437d60d84100,dashboard
5cef7ad7-0af4-4caf-a5b3-437d60d84100,database
5cef7ad7-0af4-4caf-a5b3-437d60d84100,portfolio
70c45815-05f9-4c27-8428-719e4639b1fe,api
70c45815-05f9-4c27-8428-719e4639b1fe,authentication
70c45815-05f9-4c27-8428-719e4639b1fe,dashboard
70c45815-05f9-4c27-8428-719e4639b1fe,database
70c45815-05f9-4c27-8428-719e4639b1fe,portfolio
e94b1fc3-1398-4311-92f8-0ef23007110c,api
e94b1fc3-1398-4311-92f8-0ef23007110c,authentication
e94b1fc3-1398-4311-92f8-0ef23007110c,dashboard
e94b1fc3-1398-4311-92f8-0ef23007110c,database
e94b1fc3-1398-4311-92f8-0ef23007110c,portfolio
4872fb01-ff96-431c-9b25-c2a66ad5b763,api
4872fb01-ff96-431c-9b25-c2a66ad5b763,authentication
4872fb01-ff96-431c-9b25-c2a66ad5b763,dashboard
4872fb01-ff96-431c-9b25-c2a66ad5b763,database
4872fb01-ff96-431c-9b25-c2a66ad5b763,portfolio
d3c46e47-edf0-4e0a-bea5-aa03fc979d45,api
d3c46e47-edf0-4e0a-bea5-aa03fc979d45,authentication
d3c46e47-edf0-4e0a-bea5-aa03fc979d45,dashboard
d3c46e47-edf0-4e0a-bea5-aa03fc979d45,database
d3c46e47-edf0-4e0a-bea5-aa03fc979d45,portfolio
8d09481b-71b4-434e-87db-ef902fb4016d,api
8d09481b-71b4-434e-87db-ef902fb4016d,authentication
8d09481b-71b4-434e-87db-ef902fb4016d,dashboard
8d09481b-71b4-434e-87db-ef902fb4016d,database
8d09481b-71b4-434e-87db-ef902fb4016d,portfolio
5723b162-0c6f-4c98-a728-a2fdbbaed952,api
5723b162-0c6f-4c98-a728-a2fdbbaed952,authentication
5723b162-0c6f-4c98-a728-a2fdbbaed952,dashboard
5723b162-0c6f-4c98-a728-a2fdbbaed952,database
5723b162-0c6f-4c98-a728-a2fdbbaed952,portfolio
c86f1f74-1b0c-4298-bcb0-540ee11c30c1,api
c86f1f74-1b0c-4298-bcb0-540ee11c30c1,authentication
c86f1f74-1b0c-4298-bcb0-540ee11c30c1,dashboard
c86f1f74-1b0c-4298-bcb0-540ee11c30c1,database
c86f1f74-1b0c-4298-bcb0-540ee11c30c1,portfolio
91a1d2f1-71dc-4a13-8f6c-923b52090248,api
91a1d2f1-71dc-4a13-8f6c-923b52090248,authentication
91a1d2f1-71dc-4a13-8f6c-923b52090248,dashboard
91a1d2f1-71dc-4a13-8f6c-923b52090248,database
91a1d2f1-71dc-4a13-8f6c-923b52090248,portfolio
5706db7e-a0aa-4216-8a72-6e423d201490,api
5706db7e-a0aa-4216-8a72-6e423d201490,authentication
5706db7e-a0aa-4216-8a72-6e423d201490,dashboard
5706db7e-a0aa-4216-8a72-6e423d201490,database
5706db7e-a0aa-4216-8a72-6e423d201490,portfolio
23ea35ff-8a7e-46ac-b98e-6aebc0201d77,api
23ea35ff-8a7e-46ac-b98e-6aebc0201d77,authentication
23ea35ff-8a7e-46ac-b98e-6aebc0201d77,dashboard
23ea35ff-8a7e-46ac-b98e-6aebc0201d77,database
23ea35ff-8a7e-46ac-b98e-6aebc0201d77,portfolio
4e15bedf-ea71-46db-85b6-db02f9a878cd,api
4e15bedf-ea71-46db-85b6-db02f9a878cd,authentication
4e15bedf-ea71-46db-85b6-db02f9a878cd,dashboard
4e15bedf-ea71-46db-85b6-db02f9a878cd,database
4e15bedf-ea71-46db-85b6-db02f9a878cd,portfolio
d0345ab1-172d-4756-8b40-62f14e3aa180,api
d0345ab1-172d-4756-8b40-62f14e3aa180,authentication
d0345ab1-172d-4756-8b40-62f14e3aa180,dashboard
d0345ab1-172d-4756-8b40-62f14e3aa180,database
d0345ab1-172d-4756-8b40-62f14e3aa180,portfolio
dc861445-1f5e-4506-a1c9-61d3039e13c9,api
dc861445-1f5e-4506-a1c9-61d3039e13c9,authentication
dc861445-1f5e-4506-a1c9-61d3039e13c9,dashboard
dc861445-1f5e-4506-a1c9-61d3039e13c9,database
dc861445-1f5e-4506-a1c9-61d3039e13c9,portfolio
9768ddd8-b027-4369-9ae0-e7550b46d7b1,api
9768ddd8-b027-4369-9ae0-e7550b46d7b1,authentication
9768ddd8-b027-4369-9ae0-e7550b46d7b1,dashboard
9768ddd8-b027-4369-9ae0-e7550b46d7b1,database
9768ddd8-b027-4369-9ae0-e7550b46d7b1,portfolio
5f76f4f1-6910-4407-bdb8-a04b51507952,api
5f76f4f1-6910-4407-bdb8-a04b51507952,authentication
5f76f4f1-6910-4407-bdb8-a04b51507952,dashboard
5f76f4f1-6910-4407-bdb8-a04b51507952,database
5f76f4f1-6910-4407-bdb8-a04b51507952,portfolio
6e163a71-7804-4103-979e-4b2dd53f3486,api
6e163a71-7804-4103-979e-4b2dd53f3486,authentication
6e163a71-7804-4103-979e-4b2dd53f3486,dashboard
6e163a71-7804-4103-979e-4b2dd53f3486,database
6e163a71-7804-4103-979e-4b2dd53f3486,portfolio
bb87cbc7-7f6d-47b9-833d-92b299cc6227,api
bb87cbc7-7f6d-47b9-833d-92b299cc6227,authentication
bb87cbc7-7f6d-47b9-833d-92b299cc6227,dashboard
bb87cbc7-7f6d-47b9-833d-92b299cc6227,database
bb87cbc7-7f6d-47b9-833d-92b299cc6227,portfolio
782c3f1d-0127-464a-b1fa-812c2244f988,api
782c3f1d-0127-464a-b1fa-812c2244f988,authentication
782c3f1d-0127-464a-b1fa-812c2244f988,dashboard
782c3f1d-0127-464a-b1fa-812c2244f988,database
782c3f1d-0127-464a-b1fa-812c2244f988,portfolio
f4d11787-2851-45c9-bfa2-88349762a37d,api
f4d11787-2851-45c9-bfa2-88349762a37d,authentication
f4d11787-2851-45c9-bfa2-88349762a37d,dashboard
f4d11787-2851-45c9-bfa2-88349762a37d,database
f4d11787-2851-45c9-bfa2-88349762a37d,portfolio
f0069c8b-ac87-4578-bbff-6ebbcc8dbff1,api
f0069c8b-ac87-4578-bbff-6ebbcc8dbff1,authentication
f0069c8b-ac87-4578-bbff-6ebbcc8dbff1,dashboard
f0069c8b-ac87-4578-bbff-6ebbcc8dbff1,database
f0069c8b-ac87-4578-bbff-6ebbcc8dbff1,portfolio
2aa052f5-86fa-4b5f-b82c-3803b6fa0658,api
2aa052f5-86fa-4b5f-b82c-3803b6fa0658,authentication
2aa052f5-86fa-4b5f-b82c-3803b6fa0658,dashboard
2aa052f5-86fa-4b5f-b82c-3803b6fa0658,database
2aa052f5-86fa-4b5f-b82c-3803b6fa0658,portfolio
bf5bc673-2cc4-4055-baff-af79944b081b,api
bf5bc673-2cc4-4055-baff-af79944b081b,authentication
bf5bc673-2cc4-4055-baff-af79944b081b,dashboard
bf5bc673-2cc4-4055-baff-af79944b081b,database
bf5bc673-2cc4-4055-baff-af79944b081b,portfolio
85d90fdc-fe1f-44fe-8c2e-289ae62680df,api
85d90fdc-fe1f-44fe-8c2e-289ae62680df,authentication
85d90fdc-fe1f-44fe-8c2e-289ae62680df,dashboard
85d90fdc-fe1f-44fe-8c2e-289ae62680df,database
85d90fdc-fe1f-44fe-8c2e-289ae62680df,portfolio
b3e568d8-94c6-4a2e-8a4e-369ae8599d95,api
b3e568d8-94c6-4a2e-8a4e-369ae8599d95,authentication
b3e568d8-94c6-4a2e-8a4e-369ae8599d95,dashboard
b3e568d8-94c6-4a2e-8a4e-369ae8599d95,database
b3e568d8-94c6-4a2e-8a4e-369ae8599d95,portfolio
4cbc4879-fd8f-49cd-8e56-23650b8685c6,api
4cbc4879-fd8f-49cd-8e56-23650b8685c6,authentication
4cbc4879-fd8f-49cd-8e56-23650b8685c6,dashboard
4cbc4879-fd8f-49cd-8e56-23650b8685c6,database
4cbc4879-fd8f-49cd-8e56-23650b8685c6,portfolio
9a5aa02f-ac60-48bf-a38d-705835685df5,api
9a5aa02f-ac60-48bf-a38d-705835685df5,authentication
9a5aa02f-ac60-48bf-a38d-705835685df5,dashboard
9a5aa02f-ac60-48bf-a38d-705835685df5,database
9a5aa02f-ac60-48bf-a38d-705835685df5,portfolio
2341307d-f417-4696-8f8f-8900eee85251,api
2341307d-f417-4696-8f8f-8900eee85251,authentication
2341307d-f417-4696-8f8f-8900eee85251,dashboard
2341307d-f417-4696-8f8f-8900eee85251,database
2341307d-f417-4696-8f8f-8900eee85251,portfolio
1972105c-4744-4d5f-8ff1-1d5e623dedd4,api
1972105c-4744-4d5f-8ff1-1d5e623dedd4,authentication
1972105c-4744-4d5f-8ff1-1d5e623dedd4,dashboard
1972105c-4744-4d5f-8ff1-1d5e623dedd4,database
1972105c-4744-4d5f-8ff1-1d5e623dedd4,portfolio
b1fa7bc1-4ded-401b-ac28-e5b6378c8c8c,api
b1fa7bc1-4ded-401b-ac28-e5b6378c8c8c,authentication
b1fa7bc1-4ded-401b-ac28-e5b6378c8c8c,dashboard
b1fa7bc1-4ded-401b-ac28-e5b6378c8c8c,database
b1fa7bc1-4ded-401b-ac28-e5b6378c8c8c,portfolio
8f0f0499-a814-429a-b20a-d1411b016a44,api
8f0f0499-a814-429a-b20a-d1411b016a44,authentication
8f0f0499-a814-429a-b20a-d1411b016a44,dashboard
8f0f0499-a814-429a-b20a-d1411b016a44,database
8f0f0499-a814-429a-b20a-d1411b016a44,portfolio
45b36031-545d-4ab0-acac-3aa3db786bcb,api
45b36031-545d-4ab0-acac-3aa3db786bcb,authentication
45b36031-545d-4ab0-acac-3aa3db786bcb,dashboard
45b36031-545d-4ab0-acac-3aa3db786bcb,database
45b36031-545d-4ab0-acac-3aa3db786bcb,portfolio
4b899fec-ce6a-4ada-b6be-d491c765c111,api
4b899fec-ce6a-4ada-b6be-d491c765c111,authentication
4b899fec-ce6a-4ada-b6be-d491c765c111,dashboard
4b899fec-ce6a-4ada-b6be-d491c765c111,database
4b899fec-ce6a-4ada-b6be-d491c765c111,portfolio
ef0b2fc8-daa6-408a-9f95-40059e9c64b7,api
ef0b2fc8-daa6-408a-9f95-40059e9c64b7,authentication
ef0b2fc8-daa6-408a-9f95-40059e9c64b7,dashboard
ef0b2fc8-daa6-408a-9f95-40059e9c64b7,database
ef0b2fc8-daa6-408a-9f95-40059e9c64b7,portfolio
f31db2ef-f6bc-441f-8fe8-f24f307a1612,api
f31db2ef-f6bc-441f-8fe8-f24f307a1612,authentication
f31db2ef-f6bc-441f-8fe8-f24f307a1612,dashboard
f31db2ef-f6bc-441f-8fe8-f24f307a1612,database
f31db2ef-f6bc-441f-8fe8-f24f307a1612,portfolio
f0f53215-f3d0-405a-9fae-7100d4bc4a29,api
f0f53215-f3d0-405a-9fae-7100d4bc4a29,authentication
f0f53215-f3d0-405a-9fae-7100d4bc4a29,dashboard
f0f53215-f3d0-405a-9fae-7100d4bc4a29,database
f0f53215-f3d0-405a-9fae-7100d4bc4a29,portfolio
69cafbde-7fc1-4870-b3e6-3e5d4149db1c,api
69cafbde-7fc1-4870-b3e6-3e5d4149db1c,authentication
69cafbde-7fc1-4870-b3e6-3e5d4149db1c,dashboard
69cafbde-7fc1-4870-b3e6-3e5d4149db1c,database
69cafbde-7fc1-4870-b3e6-3e5d4149db1c,portfolio
3f137e95-1a79-4be9-9f29-255b45ba89fc,api
3f137e95-1a79-4be9-9f29-255b45ba89fc,authentication
3f137e95-1a79-4be9-9f29-255b45ba89fc,dashboard
3f137e95-1a79-4be9-9f29-255b45ba89fc,database
3f137e95-1a79-4be9-9f29-255b45ba89fc,portfolio
7ddb1d25-8677-41dd-af5c-2e3081519676,api
7ddb1d25-8677-41dd-af5c-2e3081519676,authentication
